date,sales,revenue,stock,price,is_promoted
2019-01-18,0.0,0.0,5.0,10.0,0
2019-05-03,0.0,0.0,9.0,4.95,0
2018-04-07,6.0,10.0,72.0,1.8,0
2017-06-02,1.0,0.93,41.0,1.0,0
2018-06-20,0.0,0.0,5.0,2.95,0
2019-10-08,1.0,0.93,27.0,1.0,0
2018-02-02,0.0,0.0,6.0,59.9,0
2019-05-27,0.0,0.0,22.0,12.99,0
2017-01-29,0.0,0.0,6.0,17.9,0
2019-03-06,0.0,0.0,23.0,5.95,0
2018-01-05,1.0,1.16,20.0,1.25,0
2019-09-04,0.0,0.0,5.0,17.9,0
2017-08-03,2.0,5.28,18.0,2.85,0
2017-03-19,1.0,2.45,37.0,2.65,0
2019-05-30,0.0,0.0,36.0,3.0,0
2017-08-18,0.0,0.0,72.0,39.9,0
2019-05-29,0.0,0.0,10.0,7.9,0
2017-09-02,0.0,0.0,11.0,11.5,0
2018-07-10,0.0,0.0,6.0,14.5,0
2017-01-09,0.0,0.0,11.0,17.5,0
2018-05-19,0.0,0.0,27.0,3.4,0
2018-08-10,0.0,0.0,12.0,3.95,0
2019-10-28,0.0,0.0,13.0,3.25,1
2018-09-22,4.0,4.63,7.0,1.25,0
2018-09-19,3.0,1.39,32.0,0.5,0
2019-03-08,0.0,0.0,14.0,10.9,0
2018-07-10,0.0,0.0,5.0,8.95,0
2019-06-22,0.0,0.0,15.0,4.25,0
2018-06-26,0.0,0.0,2.0,12.9,0
2018-12-03,1.0,13.47,4.0,15.9,0
2017-12-05,0.0,0.0,9.0,,0
2017-02-13,0.0,0.0,9.0,2.1,0
2017-10-14,1.0,2.13,22.0,,0
2019-07-19,0.0,0.0,34.0,3.95,0
2017-02-25,0.0,0.0,22.0,3.5,0
2018-08-20,0.0,0.0,10.0,19.9,0
2017-10-14,1.0,10.08,11.0,11.9,0
2019-05-12,0.0,0.0,6.0,17.9,1
2018-08-16,1.0,6.25,5.0,6.75,0
2019-06-27,0.0,0.0,4.0,13.95,0
2017-01-13,2.0,1.85,9.0,1.0,0
2018-12-09,0.0,0.0,27.0,1.5,0
2017-07-09,0.0,0.0,7.0,10.9,0
2018-01-10,0.0,0.0,17.0,1.0,0
2018-01-06,2.0,7.87,9.0,4.25,0
2019-03-25,0.0,0.0,6.0,4.5,0
2018-01-23,0.0,0.0,23.0,0.6,0
2017-03-18,3.0,4.86,4.0,1.75,0
2019-04-01,1.0,4.15,30.0,4.9,0
2017-03-11,0.0,0.0,2.0,5.5,0
2018-01-01,6.0,16.39,37.0,2.95,0
2017-04-06,0.0,0.0,4.0,2.85,0
2018-06-28,0.0,0.0,4.0,,0
2017-08-20,0.0,0.0,21.0,2.25,0
2019-07-31,0.0,0.0,8.0,37.5,1
2019-01-08,0.0,0.0,3.0,8.0,0
2017-02-25,0.0,0.0,3.0,10.0,0
2018-08-11,0.0,0.0,6.0,14.95,0
2017-05-26,0.0,0.0,16.0,0.75,0
2017-10-29,0.0,0.0,2.0,11.9,0
2018-11-04,0.0,0.0,5.0,4.4,0
2019-01-15,0.0,0.0,6.0,22.9,0
2018-12-28,0.0,0.0,6.0,9.95,0
2018-03-16,0.0,0.0,2.0,12.0,0
2017-10-24,0.0,0.0,6.0,17.9,0
2018-02-23,0.0,0.0,10.0,,0
2017-03-07,0.0,0.0,4.0,22.9,0
2019-09-14,0.0,0.0,6.0,17.9,0
2019-10-26,0.0,0.0,5.0,14.9,0
2017-11-25,0.0,0.0,13.0,0.65,0
2019-09-28,0.0,0.0,4.0,7.5,0
2018-08-03,1.0,6.57,15.0,7.75,0
2019-01-08,5.0,2.31,4.0,0.5,0
2017-03-27,0.0,0.0,2.0,5.75,0
2019-03-10,0.0,0.0,17.0,8.5,1
2018-09-29,0.0,0.0,18.0,2.6,0
2018-01-31,0.0,0.0,9.0,12.95,0
2018-03-17,0.0,0.0,21.0,,0
2017-06-23,0.0,0.0,50.0,1.49,0
2018-11-22,0.0,0.0,49.0,1.0,0
2018-05-26,0.0,0.0,19.0,5.5,0
2017-07-29,0.0,0.0,4.0,5.95,0
2019-02-04,3.0,13.19,29.0,4.75,0
2019-03-10,1.0,5.64,4.0,9.5,1
2017-11-29,0.0,0.0,28.0,1.85,0
2019-06-06,0.0,0.0,7.0,59.95,0
2018-05-23,0.0,0.0,6.0,,0
2018-07-05,0.0,0.0,6.0,0.5,0
2019-09-28,0.0,0.0,2.0,8.9,1
2018-02-07,1.0,11.78,6.0,13.9,0
2017-12-30,0.0,0.0,3.0,42.9,0
2019-09-15,0.0,0.0,10.0,43.95,0
2018-03-04,4.0,3.7,10.0,1.0,0
2018-09-28,0.0,0.0,3.0,5.95,1
2017-09-18,0.0,0.0,11.0,3.95,1
2018-12-01,0.0,0.0,28.0,6.5,0
2019-05-27,0.0,0.0,18.0,0.65,0
2018-02-06,0.0,0.0,11.0,3.5,0
2019-08-19,1.0,3.15,16.0,3.4,0
2017-11-22,0.0,0.0,6.0,34.95,0
2019-03-12,0.0,0.0,1.0,12.5,0
2017-12-11,0.0,0.0,2.0,14.9,0
2019-08-01,0.0,0.0,9.0,14.45,0
2018-05-17,0.0,0.0,2.0,2.5,0
2018-08-06,0.0,0.0,1.0,2.45,0
2017-01-10,0.0,0.0,5.0,52.9,0
2018-02-11,0.0,0.0,19.0,,0
2019-05-28,0.0,0.0,25.0,1.25,0
2019-07-16,1.0,129.54,3.0,139.9,1
2019-08-09,1.0,12.22,12.0,13.2,0
2018-12-20,0.0,0.0,2.0,34.9,0
2019-01-18,0.0,0.0,7.0,7.9,0
2018-09-10,4.0,6.48,14.0,1.75,1
2019-06-17,0.0,0.0,1.0,23.25,0
2017-11-06,0.0,0.0,4.0,20.9,1
2017-12-01,1.0,3.81,3.0,4.5,0
2019-09-16,0.0,0.0,13.0,16.9,0
2018-01-14,5.0,20.6,72.0,4.45,1
2017-03-28,0.0,0.0,13.0,1.85,0
2019-04-21,2.0,6.14,11.0,7.25,1
2018-04-10,0.0,0.0,12.0,10.5,0
2017-01-03,0.0,0.0,7.0,4.5,0
2017-01-19,1.0,7.82,9.0,8.45,0
2019-04-13,2.0,12.87,49.0,6.95,0
2019-03-08,0.0,0.0,1.0,299.9,1
2018-05-31,0.0,0.0,6.0,5.95,0
2018-10-31,0.0,0.0,12.0,12.95,1
2018-04-24,0.0,0.0,3.0,,0
2018-03-12,0.0,0.0,23.0,0.65,0
2017-01-30,0.0,0.0,10.0,1.0,0
2017-01-14,0.0,0.0,4.0,53.9,0
2018-01-25,1.0,4.17,28.0,4.5,0
2018-08-09,0.0,0.0,18.0,8.95,1
2017-08-05,0.0,0.0,36.0,49.5,1
2018-09-22,1.0,6.25,5.0,6.75,0
2017-10-25,0.0,0.0,4.0,9.5,0
2019-03-10,0.0,0.0,15.0,4.75,0
2017-11-15,0.0,0.0,32.0,7.95,1
2018-10-13,3.0,11.81,18.0,4.25,0
2017-09-02,0.0,0.0,9.0,27.25,1
2017-11-13,0.0,0.0,11.0,23.25,0
2017-11-29,0.0,0.0,24.0,1.15,0
2019-03-10,0.0,0.0,7.0,69.9,1
2019-02-04,1.0,3.24,8.0,3.5,0
2017-06-03,0.0,0.0,5.0,12.95,0
2019-03-03,0.0,0.0,45.0,4.9,0
2019-07-17,0.0,0.0,17.0,4.0,0
2017-01-09,0.0,0.0,1.0,2.1,0
2018-07-20,0.0,0.0,47.0,15.9,0
2019-05-25,0.0,0.0,4.0,13.5,0
2019-08-13,0.0,0.0,17.0,1.25,0
2019-06-01,0.0,0.0,8.0,12.5,0
2018-03-17,0.0,0.0,1.0,12.9,0
2018-12-16,0.0,0.0,2.0,18.0,0
2018-08-04,0.0,0.0,30.0,13.5,0
2019-06-10,0.0,0.0,14.0,4.25,0
2018-07-16,0.0,0.0,14.0,1.8,1
2019-01-03,0.0,0.0,30.0,9.95,0
2017-03-17,0.0,0.0,14.0,9.95,1
2019-10-31,0.0,0.0,14.0,3.95,0
2017-07-09,4.82,57.51,142.99,12.9,0
2019-02-18,0.0,0.0,7.0,10.0,1
2018-07-15,3.0,10.81,13.0,4.25,0
2017-10-29,0.0,0.0,10.0,2.65,0
2018-03-01,0.0,0.0,7.0,3.5,0
2019-08-10,0.0,0.0,1.0,5.25,0
2017-05-03,0.0,0.0,23.0,6.45,0
2017-11-04,0.0,0.0,2.0,8.85,1
2017-01-02,0.0,0.0,23.0,1.5,0
2019-07-12,0.0,0.0,15.0,2.6,0
2018-06-27,0.0,0.0,11.0,1.25,0
2019-08-18,0.0,0.0,8.0,15.0,0
2019-09-04,0.0,0.0,24.0,1.95,0
2019-08-12,0.0,0.0,14.0,1.7,0
2017-09-18,0.0,0.0,11.0,6.45,0
2017-09-02,0.0,0.0,9.0,2.5,0
2018-04-08,0.0,0.0,11.0,6.75,1
2019-05-08,1.0,9.26,143.0,10.0,0
2017-06-17,0.0,0.0,5.0,11.95,0
2018-07-10,0.0,0.0,27.0,,0
2018-07-06,0.0,0.0,8.0,15.9,0
2018-06-15,0.0,0.0,10.0,2.5,0
2018-07-18,0.0,0.0,8.0,64.9,0
2017-12-25,0.0,0.0,6.0,9.45,0
2019-08-02,0.0,0.0,4.0,7.5,1
2018-01-30,0.0,0.0,14.0,1.0,0
2019-05-19,0.0,0.0,8.0,7.9,1
2017-10-10,0.0,0.0,354.0,0.75,0
2018-08-18,0.0,0.0,11.0,22.9,1
2019-10-20,4.0,3.52,23.0,0.95,0
2019-01-25,0.0,0.0,18.0,1.0,0
2017-04-25,1.0,6.84,0.0,,0
2018-10-02,1.0,1.62,13.0,1.75,0
2018-07-23,0.0,0.0,16.0,2.95,0
2019-02-03,0.0,0.0,14.0,7.75,0
2019-09-09,0.0,0.0,5.0,5.45,0
2017-12-18,0.0,0.0,1.0,3.5,0
2017-10-13,0.0,0.0,12.0,5.25,0
2018-05-09,0.0,0.0,1.0,3.5,1
2018-07-20,1.0,3.47,27.0,3.75,0
2017-09-04,0.0,0.0,43.0,4.45,0
2019-03-23,0.0,0.0,26.0,3.0,0
2018-04-04,0.0,0.0,31.0,,0
2017-10-01,0.0,0.0,14.0,3.95,1
2018-05-29,1.0,0.69,36.0,,0
2017-09-23,0.0,0.0,45.0,0.7,0
2018-01-13,0.0,0.0,3.0,12.5,0
2019-03-29,1.0,5.45,21.0,5.5,0
2018-01-08,0.0,0.0,4.0,4.9,0
2018-12-29,0.0,0.0,6.0,4.4,0
2018-10-10,0.0,0.0,9.0,13.95,0
2017-12-12,0.0,0.0,9.0,3.35,0
2017-08-11,0.0,0.0,3.0,59.5,1
2018-03-10,2.0,4.54,0.0,,0
2018-05-16,1.0,18.06,9.0,19.5,0
2018-11-09,1.0,2.73,20.0,2.95,0
2019-06-05,0.0,0.0,25.0,9.95,0
2018-06-06,0.0,0.0,1.0,,0
2019-06-12,0.0,0.0,8.0,17.9,0
2018-07-03,0.0,0.0,30.0,3.9,0
2019-07-14,0.0,0.0,6.0,21.9,0
2018-11-13,1.0,3.94,29.0,4.25,0
2019-10-24,4.02,21.4,3.98,5.75,1
2019-03-02,1.0,0.69,38.0,0.75,0
2018-04-06,0.0,0.0,14.0,7.75,1
2019-07-15,2.0,2.0,1.0,1.0,0
2017-06-07,0.0,0.0,6.0,13.25,0
2018-07-27,1.0,18.06,3.0,19.5,0
2018-11-07,1.0,20.11,11.0,33.9,1
2019-10-24,1.0,11.11,41.0,12.0,1
2019-01-21,0.0,0.0,3.0,38.9,0
2018-12-01,0.0,0.0,7.0,22.9,0
2018-08-06,0.0,0.0,16.0,0.65,0
2018-02-25,0.0,0.0,6.0,2.3,0
2018-09-13,0.0,0.0,44.0,4.4,0
2019-04-17,0.0,0.0,46.0,11.35,0
2017-11-23,2.0,20.17,7.0,11.9,0
2017-02-12,0.0,0.0,7.0,0.45,0
2018-09-20,0.0,0.0,5.0,5.0,0
2017-07-30,0.0,0.0,6.0,7.9,1
2018-02-22,3.0,2.78,5.0,1.0,0
2017-06-29,0.0,0.0,5.0,5.5,0
2017-09-07,0.0,0.0,7.0,12.9,0
2019-03-10,0.0,0.0,24.0,13.9,0
2019-07-29,0.0,0.0,15.0,21.9,0
2018-04-16,0.0,0.0,13.0,15.9,1
2019-02-03,0.0,0.0,22.0,4.25,0
2017-12-02,0.0,0.0,4.0,6.4,0
2017-10-18,1.0,0.75,1.0,0.75,0
2017-05-20,0.0,0.0,3.0,5.9,0
2018-07-22,0.0,0.0,6.0,7.95,0
2019-04-07,0.0,0.0,3.0,49.9,0
2017-03-28,1.0,11.23,2.0,13.25,0
2019-05-14,0.0,0.0,10.0,12.5,0
2018-01-31,0.0,0.0,5.0,46.9,0
2019-04-20,0.0,0.0,8.0,84.9,0
2017-08-21,0.0,0.0,10.0,5.5,0
2018-10-28,3.0,2.78,5.0,1.0,1
2019-03-17,0.0,0.0,24.0,5.75,0
2019-04-18,0.0,0.0,4.0,2.4,0
2019-09-01,2.0,6.94,21.0,4.0,1
2018-04-17,0.0,0.0,3.0,16.95,0
2017-01-22,2.0,1.39,39.0,0.75,0
2018-09-24,0.0,0.0,3.0,1.8,0
2018-05-31,3.0,2.78,22.0,1.0,0
2019-10-21,0.0,0.0,12.0,4.4,0
2019-02-08,4.0,3.7,40.0,1.0,0
2019-05-04,0.0,0.0,14.0,9.75,0
2017-06-28,0.0,0.0,2.0,7.9,0
2017-08-09,0.0,0.0,2.0,10.9,0
2019-06-14,0.0,0.0,3.0,4.05,0
2019-09-26,0.0,0.0,64.0,3.25,0
2017-07-26,1.0,6.71,5.0,7.25,0
2017-12-27,1.0,0.69,7.0,0.75,0
2019-02-24,0.0,0.0,40.0,1.0,0
2019-01-06,0.0,0.0,47.0,15.9,0
2018-02-13,0.0,0.0,12.0,23.25,0
2019-08-03,0.0,0.0,1.0,1.85,0
2017-07-31,0.0,0.0,14.0,4.5,0
2018-10-12,0.0,0.0,11.0,6.35,0
2017-04-12,1.0,0.93,18.0,1.0,0
2019-05-29,0.0,0.0,7.0,14.45,0
2018-01-03,1.0,6.56,10.0,9.45,1
2017-05-08,0.0,0.0,9.0,9.9,0
2019-07-06,0.0,0.0,31.0,,0
2018-01-03,0.0,0.0,13.0,26.9,0
2017-07-23,2.0,7.87,47.0,4.25,0
2019-01-15,0.0,0.0,12.0,28.9,0
2018-10-31,0.0,0.0,7.0,23.25,0
2017-04-12,0.0,0.0,19.0,9.95,0
2018-05-03,0.0,0.0,1.0,4.9,0
2018-04-17,1.0,4.07,38.0,4.4,0
2017-07-13,0.0,0.0,8.0,2.5,0
2018-02-23,0.0,0.0,6.0,10.75,0
2017-11-16,0.0,0.0,11.0,7.5,0
2019-05-27,0.0,0.0,14.0,56.9,0
2017-02-04,2.0,8.8,14.0,4.75,0
2019-04-10,1.0,9.11,5.0,10.75,0
2018-08-19,0.0,0.0,2.0,6.9,0
2019-01-13,0.0,0.0,2.0,39.5,1
2019-09-19,0.0,0.0,1.0,34.0,0
2018-01-11,0.0,0.0,18.0,3.99,0
2018-09-26,0.0,0.0,6.0,27.95,0
2019-08-04,0.0,0.0,1.0,12.9,0
2018-11-01,0.0,0.0,104.0,2.75,0
2017-07-07,0.0,0.0,62.0,21.5,0
2018-04-21,0.0,0.0,39.0,0.6,0
2018-07-15,0.0,0.0,20.0,,0
2018-01-11,0.0,0.0,11.0,2.2,0
2018-07-14,0.0,0.0,19.0,7.5,1
2019-01-21,0.0,0.0,4.0,29.95,0
2018-01-17,0.0,0.0,14.0,11.9,1
2019-03-31,0.0,0.0,4.0,4.0,1
2018-06-10,0.0,0.0,8.0,34.95,0
2018-06-01,0.0,0.0,25.0,2.6,0
2019-01-18,0.0,0.0,1.0,7.0,0
2019-01-31,0.0,0.0,1.0,2.85,0
2018-11-13,0.0,0.0,28.0,1.0,0
2018-10-26,0.0,0.0,9.0,39.9,0
2019-05-20,0.0,0.0,2.0,3.3,0
2017-06-03,0.0,0.0,2.0,7.5,0
2018-07-31,0.0,0.0,3.0,14.95,0
2019-03-17,0.0,0.0,16.0,4.5,0
2018-09-07,0.0,0.0,5.0,8.5,0
2019-08-23,0.0,0.0,3.0,1.0,0
2018-09-25,1.0,0.93,11.0,1.0,0
2019-02-23,0.0,0.0,1.0,1.0,0
2019-08-05,0.0,0.0,29.0,0.95,0
2018-12-20,0.0,0.0,14.0,19.9,0
2019-01-07,0.0,0.0,5.0,24.9,0
2019-02-23,0.0,0.0,1.0,34.0,0
2019-08-19,0.0,0.0,10.0,9.5,0
2017-12-24,0.0,0.0,5.0,1.0,0
2019-01-27,0.0,0.0,19.0,3.4,0
2018-04-15,0.0,0.0,13.0,7.5,0
2019-09-18,1.0,10.03,9.0,14.45,1
2018-03-21,0.0,0.0,19.0,49.5,0
2018-12-05,0.0,0.0,5.0,9.95,0
2019-02-02,3.0,8.9,4.0,3.5,0
2018-08-06,0.0,0.0,8.0,2.25,0
2017-06-19,0.0,0.0,4.0,12.95,0
2017-04-01,1.0,0.69,44.0,0.75,0
2017-12-21,0.0,0.0,3.0,10.75,0
2018-04-23,1.0,0.93,15.0,1.0,0
2017-02-09,0.0,0.0,58.0,11.9,0
2018-07-03,0.0,0.0,11.0,1.75,0
2018-09-11,0.0,0.0,12.0,3.95,0
2019-02-19,0.0,0.0,7.0,16.9,0
2019-03-04,0.0,0.0,6.0,28.9,0
2018-11-17,0.0,0.0,28.0,23.75,0
2019-10-26,0.0,0.0,5.0,20.0,0
2017-12-24,1.0,0.75,0.0,0.75,0
2017-03-28,0.0,0.0,8.0,13.25,0
2019-09-18,0.0,0.0,1.0,1449.0,1
2017-11-22,0.0,0.0,13.0,2.75,0
2018-04-15,0.0,0.0,11.0,12.9,0
2019-08-24,0.0,0.0,2.0,21.95,0
2018-08-22,0.0,0.0,10.0,19.5,0
2018-11-19,0.0,0.0,3.0,59.9,0
2019-06-11,0.0,0.0,2.0,39.5,1
2018-10-24,0.0,0.0,8.0,11.9,0
2019-07-16,0.0,0.0,8.0,19.95,0
2017-09-28,1.0,2.13,30.0,2.3,0
2018-12-24,0.0,0.0,17.0,15.9,0
2019-03-06,0.0,0.0,7.0,3.0,0
2019-06-24,0.0,0.0,5.0,23.75,0
2019-03-05,0.0,0.0,17.0,3.25,0
2018-08-24,0.0,0.0,11.0,3.95,0
2017-03-10,0.0,0.0,2.0,4.5,0
2019-04-02,0.0,0.0,10.0,34.9,0
2017-03-17,0.0,0.0,5.0,9.45,1
2017-09-26,0.0,0.0,11.0,1.85,0
2019-08-18,0.0,0.0,8.0,9.9,0
2018-01-10,2.0,0.93,12.0,0.5,0
2017-07-08,0.0,0.0,2.0,0.75,0
2018-05-05,2.0,6.94,18.0,3.75,0
2018-02-18,0.0,0.0,8.0,12.9,1
2018-04-08,0.0,0.0,5.0,12.95,0
2018-11-05,0.0,0.0,18.0,3.0,0
2018-02-26,4.0,12.78,79.0,3.45,0
2019-01-17,0.0,0.0,13.0,16.9,0
2019-07-06,1.0,4.4,8.0,4.25,0
2017-12-20,4.0,2.59,146.0,0.7,0
2017-08-26,0.0,0.0,4.0,9.5,0
2018-07-03,0.0,0.0,6.0,23.25,0
2018-08-13,0.0,0.0,2.0,8.95,0
2018-11-29,0.0,0.0,34.0,19.9,0
2019-08-09,0.0,0.0,8.0,9.75,0
2018-03-09,0.0,0.0,12.0,2.75,0
2018-01-14,1.0,8.39,7.0,9.9,0
2018-08-05,0.0,0.0,9.0,8.95,0
2017-11-05,0.0,0.0,46.0,1.75,0
2018-10-23,0.0,0.0,12.0,9.95,1
2018-06-27,0.0,0.0,37.0,2.45,0
2018-05-16,0.0,0.0,7.0,2.95,0
2018-07-15,0.0,0.0,11.0,7.0,1
2019-04-17,0.0,0.0,5.0,129.9,1
2018-11-01,0.0,0.0,8.0,39.95,0
2019-10-16,2.0,19.45,29.0,22.95,1
2019-06-14,0.0,0.0,1.0,34.9,0
2019-10-11,0.0,0.0,4.0,1.0,0
2017-02-25,0.0,0.0,15.0,4.95,0
2017-10-28,0.0,0.0,6.0,4.95,0
2018-10-04,0.0,0.0,8.0,2.6,0
2017-10-02,0.0,0.0,12.0,12.9,0
2019-10-07,0.0,0.0,13.0,4.4,1
2019-05-20,0.0,0.0,10.0,23.75,0
2017-10-01,0.0,0.0,8.0,3.1,0
2019-03-30,0.0,0.0,1.0,0.75,0
2018-04-28,1.0,0.46,31.0,0.5,0
2018-08-15,0.0,0.0,12.0,5.5,0
2018-12-17,0.0,0.0,5.0,49.9,0
2018-03-02,1.0,7.18,6.0,7.75,0
2018-10-03,0.0,0.0,6.0,7.75,0
2017-12-09,0.0,0.0,5.0,12.95,0
2017-01-19,0.0,0.0,7.0,9.9,0
2019-05-29,2.0,8.31,81.0,4.9,0
2019-04-28,0.0,0.0,22.0,3.9,0
2019-05-26,0.0,0.0,7.0,3.25,0
2018-07-23,1.0,3.94,11.0,,0
2018-07-31,0.0,0.0,9.0,1.0,0
2018-03-25,5.0,71.66,26.0,19.9,1
2019-01-23,0.0,0.0,12.0,14.9,0
2018-03-27,0.0,0.0,2.0,9.15,0
2018-02-07,0.0,0.0,13.0,1.0,0
2018-08-28,0.0,0.0,11.0,29.95,0
2018-12-01,0.0,0.0,15.0,6.5,0
2019-03-16,2.0,2.69,8.0,1.45,0
2017-10-30,0.0,0.0,52.0,1.15,0
2017-10-29,0.0,0.0,3.0,10.75,0
2018-06-14,1.0,27.73,22.0,29.95,0
2018-08-20,0.0,0.0,5.0,10.9,0
2018-08-19,0.0,0.0,6.0,10.75,0
2018-01-19,0.0,0.0,1.0,11.9,0
2019-10-16,0.0,0.0,34.0,9.9,0
2018-02-02,1.0,2.87,14.0,3.1,0
2017-03-04,0.0,0.0,3.0,20.9,0
2018-11-05,1.0,29.58,16.0,34.9,0
2018-05-04,0.0,0.0,8.0,4.0,0
2017-07-27,0.0,0.0,12.0,3.95,0
2019-02-11,0.0,0.0,7.0,3.25,0
2019-10-02,2.0,8.8,29.0,4.75,0
2018-03-13,0.0,0.0,4.0,5.9,0
2019-04-28,0.0,0.0,1.0,29.95,1
2017-05-27,0.0,0.0,12.0,,0
2019-10-30,0.0,0.0,20.0,2.6,0
2018-06-16,0.0,0.0,5.0,39.9,1
2017-07-09,0.0,0.0,27.0,11.5,0
2019-04-27,0.0,0.0,7.0,3.15,0
2018-12-26,0.0,0.0,38.0,4.9,0
2019-07-27,0.0,0.0,11.0,18.5,0
2019-07-31,0.0,0.0,12.0,7.95,0
2017-05-04,0.0,0.0,1.0,0.75,0
2019-03-01,0.0,0.0,9.0,14.9,0
2017-07-05,1.0,3.66,12.0,3.95,0
2018-10-26,0.0,0.0,3.0,3.5,0
2017-05-09,2.0,11.02,62.0,7.95,1
2018-08-10,0.0,0.0,4.0,13.9,0
2018-05-15,0.0,0.0,97.0,,0
2019-06-05,0.0,0.0,33.0,1.75,0
2019-06-27,0.0,0.0,58.0,2.95,0
2018-03-02,1.0,2.13,0.0,2.3,0
2017-09-14,0.0,0.0,11.0,1.4,0
2017-04-07,0.0,0.0,4.0,11.9,0
2018-05-09,0.0,0.0,3.0,26.95,0
2017-05-30,0.0,0.0,2.0,9.5,0
2018-10-11,0.0,0.0,25.0,2.5,0
2018-08-06,1.0,3.47,22.0,3.75,0
2018-12-09,2.0,7.58,68.0,8.95,1
2019-03-31,1.0,6.02,15.0,6.5,0
2017-08-02,2.0,17.8,1.0,8.9,0
2019-02-23,0.0,0.0,14.0,16.9,0
2017-10-25,0.0,0.0,9.0,3.25,0
2018-08-01,0.0,0.0,3.0,32.9,0
2018-01-18,0.0,0.0,35.0,3.9,0
2018-07-27,0.0,0.0,61.0,1.25,0
2019-02-09,0.0,0.0,6.0,13.95,0
2019-09-21,0.0,0.0,2.0,16.0,0
2018-05-22,0.0,0.0,6.0,31.5,0
2019-09-24,0.0,0.0,8.0,14.9,1
2018-10-23,0.0,0.0,8.0,6.35,0
2019-04-09,0.0,0.0,6.0,8.9,0
2018-09-19,0.0,0.0,3.0,32.9,0
2019-09-13,0.0,0.0,23.0,4.95,0
2018-11-01,0.0,0.0,15.0,3.95,0
2019-08-29,0.0,0.0,29.0,3.25,0
2017-10-29,1.0,21.14,7.0,24.95,0
2017-05-28,0.0,0.0,3.0,8.9,0
2018-01-14,0.0,0.0,23.0,6.4,1
2018-12-22,0.0,0.0,7.0,4.65,0
2017-07-24,3.0,36.11,26.0,13.0,0
2019-04-04,0.0,0.0,15.0,1.5,0
2017-01-10,0.0,0.0,4.0,14.99,0
2017-08-08,0.0,0.0,13.0,2.3,0
2019-01-06,0.0,0.0,8.0,7.0,1
2017-11-20,0.0,0.0,14.0,14.5,0
2018-08-10,4.0,4.63,60.0,1.25,0
2019-10-05,1.0,2.73,23.0,2.95,0
2018-06-20,0.0,0.0,12.0,8.95,0
2019-08-10,0.0,0.0,5.0,7.95,1
2017-03-12,0.0,0.0,5.0,13.25,0
2018-03-14,0.0,0.0,3.0,32.5,0
2017-06-18,0.0,0.0,20.0,12.4,0
2017-11-18,0.0,0.0,6.0,15.0,0
2018-07-13,0.0,0.0,4.0,0.7,0
2017-09-01,1.0,1.7,34.0,2.45,1
2017-12-21,0.0,0.0,15.0,2.5,0
2018-11-13,0.0,0.0,4.0,32.9,0
2017-06-07,0.0,0.0,44.0,1.85,0
2018-07-16,4.0,6.52,21.0,2.35,1
2017-11-12,0.0,0.0,2.0,33.9,0
2019-03-05,0.0,0.0,32.0,33.9,0
2019-05-29,0.0,0.0,30.0,7.9,1
2017-04-07,0.0,0.0,4.0,9.9,0
2017-10-04,1.0,16.2,20.0,17.5,0
2017-08-30,0.0,0.0,48.0,7.9,0
2019-10-30,0.0,0.0,41.0,4.9,0
2019-10-05,0.0,0.0,12.0,16.99,0
2018-10-19,0.0,0.0,6.0,3.5,0
2018-01-29,0.0,0.0,2.0,27.25,0
2019-03-25,0.0,0.0,22.0,18.5,0
2018-12-03,0.0,0.0,16.0,7.5,0
2018-10-26,0.0,0.0,17.0,4.25,0
2017-07-22,1.0,0.93,10.0,1.0,0
2018-08-14,0.0,0.0,14.0,19.5,0
2017-10-03,0.0,0.0,15.0,,0
2018-04-14,0.0,0.0,1.0,24.0,0
2019-07-02,0.0,0.0,4.0,1.0,1
2017-04-04,0.0,0.0,14.0,6.5,0
2018-06-26,0.0,0.0,2.0,39.9,0
2017-07-20,0.0,0.0,4.0,27.95,0
2018-05-07,0.0,0.0,9.0,7.5,0
2018-02-08,0.0,0.0,7.0,29.9,0
2019-06-19,0.0,0.0,5.0,22.9,0
2018-08-12,0.0,0.0,12.0,37.25,0
2019-08-24,1.0,4.15,38.0,4.9,0
2018-12-10,0.0,0.0,1.0,229.9,1
2017-12-03,0.0,0.0,12.0,,0
2018-06-28,0.0,0.0,4.0,10.95,0
2019-04-19,0.0,0.0,12.0,8.25,0
2019-09-13,0.0,0.0,15.0,43.5,1
2019-09-21,1.0,6.74,8.0,13.25,1
2017-09-11,1.0,10.09,0.0,,0
2019-07-17,0.0,0.0,8.0,29.95,0
2019-07-16,1.0,16.86,17.0,19.9,0
2019-09-21,0.0,0.0,2.0,29.95,0
2019-07-16,0.0,0.0,19.0,0.75,0
2018-11-23,3.0,5.14,18.0,1.85,0
2019-10-21,0.0,0.0,2.0,59.9,0
2018-12-25,0.0,0.0,24.0,13.9,0
2018-03-03,12.08,66.53,5.96,5.95,0
2017-03-04,0.0,0.0,10.0,5.99,0
2019-09-21,0.0,0.0,8.0,8.5,0
2017-10-08,0.0,0.0,35.0,4.5,1
2019-03-08,0.0,0.0,10.0,6.5,0
2019-05-12,0.0,0.0,16.0,12.95,0
2019-06-01,2.0,6.48,2.0,2.95,0
2018-07-19,38.0,17.59,0.0,,0
2019-10-04,0.0,0.0,2.0,12.5,0
2017-11-19,0.0,0.0,5.0,5.5,0
2019-04-27,0.0,0.0,5.0,69.9,0
